,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
981,35,1,18,4,4,1,3,4614,0,1,18,3,2,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
982,38,0,7,3,4,0,3,2610,1,0,11,4,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
983,34,0,2,4,3,1,4,6687,1,0,11,4,4,14,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
984,28,0,26,3,3,0,1,4724,1,0,11,3,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
985,31,1,22,4,4,0,3,6179,1,1,15,4,2,10,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
986,39,0,21,4,1,0,4,6120,3,1,12,4,4,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
987,51,0,2,3,2,0,2,10596,2,0,11,2,3,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
988,41,0,22,3,4,1,4,5467,3,1,14,1,2,6,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
989,37,0,4,1,3,0,3,2996,7,1,15,4,3,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
990,33,0,5,1,2,0,4,9998,6,0,13,1,4,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
991,32,0,2,1,3,0,2,4078,0,1,13,1,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
992,39,0,25,2,3,0,3,10920,3,0,21,2,3,6,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
993,25,0,18,1,1,0,3,6232,2,0,11,2,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
994,52,0,28,2,4,1,3,13247,2,1,11,2,2,5,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
995,43,0,6,3,1,1,3,4081,1,1,14,1,1,20,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
996,27,0,10,3,4,1,4,5769,1,1,11,4,3,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
997,27,1,17,4,4,1,3,2394,1,1,13,4,3,8,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
998,26,0,2,1,1,0,4,3904,0,0,12,4,3,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
999,42,0,10,3,3,1,1,16799,0,0,14,3,3,20,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1000,52,0,8,4,3,1,1,2950,9,0,13,3,1,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1001,37,0,11,3,1,1,3,3629,4,0,18,1,3,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1002,35,0,18,2,3,0,4,9362,2,0,11,3,3,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1003,25,0,1,3,1,0,4,3229,4,0,11,2,2,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1004,26,0,7,3,3,0,1,3578,0,0,12,4,3,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1005,29,0,17,3,2,0,1,7988,1,0,13,1,2,10,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1006,49,1,28,2,1,0,1,4284,3,0,20,1,3,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1007,29,1,14,1,3,1,4,7553,0,1,12,1,3,8,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1008,54,0,1,3,4,1,4,17328,6,0,19,4,2,20,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1009,58,0,1,3,4,1,1,19701,3,1,21,3,3,9,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1010,55,0,1,4,2,0,4,14732,2,0,13,4,4,7,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1011,36,0,3,4,1,1,2,9278,3,1,16,4,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1012,31,1,1,4,2,1,3,1359,1,0,12,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1013,30,0,7,4,4,1,1,4779,7,0,14,2,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1014,31,0,8,5,1,1,2,16422,3,0,11,3,4,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1015,34,0,1,4,4,0,1,2996,5,0,14,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1016,31,1,8,3,1,1,2,1261,1,0,12,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1017,27,0,11,1,2,0,1,2099,0,0,14,2,4,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1018,36,0,4,4,1,0,4,5810,1,0,16,3,2,10,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1019,36,0,16,4,3,1,1,5647,4,0,13,1,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1020,47,0,1,3,1,0,4,3420,7,0,12,3,2,6,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1021,25,1,9,2,1,0,1,4400,3,0,12,1,3,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1022,37,0,5,2,3,0,3,3500,0,0,14,1,1,6,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1023,56,0,1,2,1,1,1,2066,2,0,22,4,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1024,47,0,2,4,1,1,3,17169,3,0,19,2,4,20,17,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1025,24,0,4,1,4,1,3,4162,1,1,12,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1026,32,0,7,5,4,0,4,9204,4,0,12,3,2,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1027,34,0,1,3,4,1,2,3294,5,0,17,1,2,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1028,41,0,5,5,2,0,3,2127,2,1,12,1,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1029,40,0,9,4,3,0,3,3975,3,0,11,3,4,8,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1030,31,0,8,2,1,0,4,10793,1,0,18,1,3,13,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1031,46,1,9,3,1,0,4,10096,4,0,11,1,4,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1032,39,1,2,3,1,1,1,3646,2,1,23,2,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1033,31,1,1,5,3,1,2,7446,1,0,11,1,3,10,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1034,45,0,20,3,2,0,1,10851,2,1,18,2,3,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1035,31,0,8,2,4,1,2,2109,9,0,18,4,3,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1036,31,1,2,3,2,0,4,3722,6,1,13,3,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1037,45,0,29,3,2,0,4,9380,4,1,18,4,4,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1038,48,0,7,3,3,0,1,5486,4,0,11,1,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1039,34,1,9,4,1,1,3,2742,1,0,15,4,3,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1040,40,0,8,1,4,0,2,13757,2,0,11,3,3,9,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1041,28,0,5,3,4,0,1,8463,0,0,18,4,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1042,44,0,5,3,3,0,3,3162,3,0,14,4,3,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1043,53,0,2,3,4,0,2,16598,4,0,12,2,2,9,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1044,49,0,5,4,1,0,3,6651,2,0,14,2,2,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1045,40,0,2,3,3,0,3,2345,2,0,14,3,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1046,44,0,20,3,4,0,2,3420,1,0,13,3,2,5,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1047,33,0,7,3,4,0,1,4373,0,0,14,1,3,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1048,34,0,3,3,4,0,1,4759,3,0,18,4,3,13,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1049,30,0,16,1,4,0,3,5301,8,0,15,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1050,42,0,9,2,1,1,4,3673,1,0,13,3,3,12,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1051,44,0,1,5,1,1,3,4768,7,0,12,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1052,30,0,7,3,3,0,3,1274,1,0,13,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1053,57,0,1,2,2,0,3,4900,0,0,24,1,2,12,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1054,49,0,7,4,3,0,2,10466,3,0,14,2,3,8,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1055,34,0,15,3,2,0,1,17007,7,0,14,4,2,14,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1056,28,1,1,3,1,0,3,2909,3,0,15,4,4,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1057,29,1,13,3,1,1,2,5765,5,0,11,1,1,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1058,34,1,24,4,1,1,2,4599,0,1,23,3,4,15,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1059,35,0,7,1,4,0,3,2404,1,0,13,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1060,24,1,9,3,2,0,1,3172,2,1,11,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1061,24,0,13,2,4,1,2,2033,1,0,13,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1062,44,0,2,1,2,0,3,10209,5,1,18,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1063,29,0,19,3,3,0,3,8620,1,0,14,3,3,10,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1064,30,0,1,3,3,0,3,2064,0,0,21,1,4,5,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1065,55,0,4,4,4,0,3,4035,0,1,16,2,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1066,33,0,4,4,1,1,2,3838,8,0,11,4,3,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1067,47,0,14,3,3,1,3,4591,3,1,17,3,2,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1068,28,1,2,2,3,0,1,2561,7,0,11,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1069,28,0,1,3,1,0,3,1563,1,0,14,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1070,28,0,7,3,3,0,1,4898,0,0,14,4,3,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1071,49,0,3,2,3,1,1,4789,4,0,25,1,3,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1072,29,0,2,1,4,1,2,3180,0,0,13,3,3,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1073,28,0,29,1,3,0,2,6549,1,0,14,2,2,8,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1074,33,0,8,5,4,0,3,6388,2,1,17,1,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1075,32,0,10,3,3,0,4,11244,2,0,25,2,4,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1076,54,0,11,4,2,1,4,16032,3,0,20,1,3,14,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1077,29,1,1,4,1,0,1,2362,6,0,13,3,1,9,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1078,44,0,28,3,4,0,1,16328,3,0,13,3,4,20,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1079,39,0,6,3,2,1,2,8376,4,0,18,4,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1080,46,0,3,3,3,1,2,16606,8,0,12,4,4,13,12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1081,35,0,16,3,4,1,2,8606,1,0,19,4,1,11,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1082,23,0,20,1,1,0,3,2272,0,0,14,2,3,4,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1083,40,1,9,4,4,0,1,2018,3,0,14,2,1,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1084,34,0,1,3,4,0,3,7083,1,1,14,4,3,10,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1085,31,1,3,3,4,1,3,4084,1,0,12,1,1,7,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1086,50,0,22,5,3,0,4,14411,1,1,13,4,3,32,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1087,34,0,7,2,2,0,3,2308,0,1,25,2,3,11,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1088,42,0,2,3,3,0,2,4841,4,0,14,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1089,37,0,13,3,1,0,4,4285,1,0,17,1,3,10,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1090,29,0,8,1,3,1,1,9715,3,0,13,3,3,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1091,33,0,25,3,4,0,2,4320,1,0,13,4,3,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1092,45,0,28,3,4,0,4,2132,4,0,20,4,3,5,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1093,42,0,2,3,4,0,4,10124,2,1,14,3,1,20,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1094,40,0,9,2,1,0,1,5473,0,0,12,4,4,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1095,33,0,28,4,2,0,3,5207,1,1,12,2,3,15,14,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1096,40,0,6,2,3,0,4,16437,1,1,21,4,3,21,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1097,24,0,21,2,3,0,1,2296,0,0,14,2,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1098,40,0,8,2,4,0,4,4069,3,1,18,3,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1099,45,0,1,4,1,0,2,7441,1,0,12,1,3,10,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1100,35,0,28,4,2,1,3,2430,0,0,23,1,3,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1101,32,0,5,2,4,1,2,5878,3,0,12,1,3,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1102,36,0,2,4,3,0,4,2644,3,1,21,4,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1103,48,0,16,4,3,1,3,6439,8,0,14,3,3,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1104,29,0,9,3,3,0,3,2451,6,0,18,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1105,33,0,8,4,1,0,1,6392,2,0,13,4,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1106,30,1,1,3,2,0,1,9714,1,0,11,4,3,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1107,38,0,10,4,3,0,3,6077,3,0,11,3,3,6,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1108,35,0,1,3,4,0,1,2450,1,0,19,2,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1109,30,0,29,4,3,0,2,9250,3,0,12,2,3,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1110,35,1,2,3,1,1,1,2074,1,1,12,4,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1111,53,1,2,5,3,1,4,10169,0,0,16,2,3,33,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1112,38,1,2,3,3,0,2,4855,4,0,11,1,3,5,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1113,32,0,1,4,4,0,1,4087,4,0,14,2,2,6,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1114,48,0,15,4,3,1,1,2367,8,0,12,4,2,8,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1115,34,0,7,4,1,0,4,2972,1,0,13,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1116,55,0,26,5,3,0,4,19586,1,0,21,3,3,36,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1117,34,0,1,4,2,0,4,5484,9,0,17,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1118,26,0,3,3,1,1,4,2061,1,0,21,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1119,38,0,14,3,3,0,2,9924,0,0,11,4,3,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1120,38,0,16,3,2,1,2,4198,2,0,12,2,4,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1121,36,0,1,4,2,1,3,6815,6,0,13,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1122,29,0,3,1,2,0,1,4723,1,1,18,4,3,10,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1123,35,0,10,4,1,1,3,6142,3,1,16,3,3,5,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1124,39,0,6,3,4,0,3,8237,2,0,11,1,3,7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1125,29,0,2,1,1,0,4,8853,1,0,19,4,4,6,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1126,50,0,9,3,3,0,3,19331,4,1,16,3,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1127,23,0,10,3,4,0,3,2073,2,0,16,4,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1128,36,0,6,4,1,0,1,5562,3,1,13,4,3,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1129,42,0,9,2,4,0,4,19613,8,0,22,4,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1130,35,0,28,3,2,0,3,3407,1,0,17,4,2,10,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1131,34,0,10,4,4,0,3,5063,1,0,14,2,2,8,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1132,40,0,14,2,4,1,1,4639,1,0,15,3,3,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1133,43,0,27,3,4,0,2,4876,5,0,12,3,3,6,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1134,35,0,7,2,3,0,4,2690,1,0,18,4,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1135,46,0,1,4,4,0,1,17567,1,0,15,2,1,26,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1136,28,1,24,3,3,0,2,2408,1,1,17,3,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1137,22,0,26,2,2,1,3,2814,1,1,14,2,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1138,50,0,20,5,2,0,3,11245,2,1,15,3,3,30,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1139,32,0,5,4,2,1,4,3312,3,0,17,4,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1140,44,0,7,3,2,1,4,19049,0,1,14,4,2,22,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1141,30,0,7,3,2,0,2,2141,1,0,12,2,2,6,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1142,45,0,5,5,3,1,1,5769,1,1,14,1,3,10,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1143,45,0,26,3,1,0,1,4385,1,0,15,1,3,10,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1144,31,0,2,4,4,0,1,5332,7,0,13,4,3,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1145,36,0,12,4,3,1,3,4663,9,1,12,2,3,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1146,34,0,10,4,3,0,4,4724,1,0,13,1,3,9,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1147,49,0,25,4,3,1,1,3211,1,0,14,4,2,9,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1148,39,0,10,5,2,0,1,5377,2,0,13,4,3,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1149,27,0,19,3,4,0,1,4066,1,0,11,1,3,7,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1150,35,0,18,5,2,0,1,5208,1,0,11,4,3,16,15,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1151,28,0,27,3,2,1,1,4877,0,0,21,2,2,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1152,21,0,5,1,3,0,4,3117,1,0,18,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1153,18,1,3,2,2,1,4,1569,1,1,12,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1154,47,0,26,4,4,1,3,19658,3,0,11,3,3,5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1155,39,0,3,2,3,0,3,3069,0,0,15,4,3,10,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1156,40,0,15,3,1,1,3,10435,1,0,13,4,3,18,15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1157,35,0,8,4,3,1,3,4148,1,0,12,4,3,14,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1158,37,0,19,3,3,0,3,5768,3,0,17,1,2,4,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1159,39,0,4,3,1,1,3,5042,0,0,13,4,1,9,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1160,45,0,2,2,4,1,4,5770,1,0,19,1,3,10,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1161,38,0,2,2,4,1,3,7756,3,1,19,4,4,5,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1162,35,1,10,3,4,0,1,10306,9,0,17,3,3,13,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1163,37,0,10,3,2,1,2,3936,1,0,11,1,1,8,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1164,40,0,16,3,3,1,4,7945,6,1,15,4,2,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1165,44,0,1,5,1,0,4,5743,4,1,11,3,3,10,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1166,48,0,4,5,3,0,4,15202,2,0,25,2,3,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1167,35,1,15,2,1,0,4,5440,6,1,14,4,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1168,24,0,2,1,1,1,4,3760,1,1,13,3,3,6,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1169,27,0,8,3,2,1,3,3517,7,0,17,1,3,3,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1170,27,0,2,3,4,0,4,2580,2,0,13,3,2,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1171,40,1,7,3,1,0,1,2166,3,1,14,2,1,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1172,29,0,10,3,3,0,3,5869,9,0,11,3,3,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1173,36,0,5,4,2,1,1,8008,4,0,12,3,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1174,25,0,2,1,4,0,3,5206,1,0,17,3,3,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1175,39,0,12,3,4,0,2,5295,4,0,21,3,3,5,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
