,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
1186,35,1,Travel_Frequently,Sales,12,4,4,0,Sales Executive,4,Single,4581,3,1,24,1,4,11,9
1187,38,0,Travel_Frequently,Research & Development,1,3,4,0,Research Scientist,4,Married,4735,7,0,15,4,4,13,11
1188,29,0,Travel_Rarely,Sales,5,3,1,0,Sales Executive,2,Divorced,4187,1,1,13,2,2,10,0
1189,33,0,Travel_Rarely,Sales,2,4,4,0,Sales Executive,4,Divorced,5505,1,0,14,3,3,6,2
1190,32,0,Travel_Rarely,Research & Development,2,3,4,0,Research Scientist,2,Divorced,5470,0,0,13,3,2,9,5
1191,31,0,Travel_Rarely,Sales,5,4,1,1,Sales Executive,4,Married,5476,1,0,11,1,3,10,0
1192,49,0,Travel_Rarely,Research & Development,16,3,4,1,Laboratory Technician,1,Divorced,2587,4,1,16,2,2,2,2
1193,38,0,Travel_Frequently,Research & Development,2,3,4,1,Laboratory Technician,2,Single,2440,1,0,22,2,3,4,3
1194,47,0,Travel_Rarely,Sales,2,4,2,1,Manager,2,Divorced,15972,6,0,14,3,3,3,2
1195,49,0,Travel_Rarely,Research & Development,1,3,3,0,Manager,3,Single,15379,4,0,14,1,3,8,7
1196,41,0,Travel_Rarely,Sales,23,2,4,0,Sales Executive,3,Single,7082,3,1,16,4,3,2,0
1197,20,0,Travel_Rarely,Sales,9,1,4,0,Sales Representative,1,Single,2728,1,0,11,1,3,2,2
1198,33,0,Non-Travel,Sales,16,3,3,1,Sales Executive,4,Divorced,5368,1,1,25,3,3,6,5
1199,36,0,Travel_Rarely,Research & Development,26,4,1,0,Healthcare Representative,3,Married,5347,6,0,14,2,2,3,2
1200,44,0,Travel_Rarely,Human Resources,1,3,3,1,Human Resources,4,Divorced,3195,4,1,18,1,3,2,2
1201,23,1,Travel_Rarely,Research & Development,8,1,4,0,Laboratory Technician,3,Single,3989,1,1,11,1,3,5,4
1202,38,0,Travel_Rarely,Research & Development,4,2,4,1,Laboratory Technician,3,Married,3306,7,0,19,4,2,0,0
1203,53,0,Travel_Rarely,Research & Development,24,4,2,0,Healthcare Representative,4,Married,7005,3,0,15,3,3,4,3
1204,48,1,Travel_Frequently,Sales,7,2,4,1,Sales Representative,3,Married,2655,2,1,11,3,3,9,7
1205,32,1,Travel_Rarely,Research & Development,2,4,4,0,Laboratory Technician,2,Single,1393,1,0,12,1,3,1,0
1206,26,0,Non-Travel,Research & Development,7,3,4,0,Laboratory Technician,4,Single,2570,1,0,20,3,3,7,7
1207,55,0,Travel_Rarely,Research & Development,22,3,1,0,Research Scientist,2,Divorced,3537,5,0,12,4,3,4,2
1208,34,0,Travel_Rarely,Research & Development,5,2,2,0,Laboratory Technician,4,Married,3986,1,0,14,3,4,15,10
1209,60,0,Travel_Rarely,Research & Development,1,4,3,0,Healthcare Representative,4,Divorced,10883,3,0,20,3,4,1,0
1210,33,0,Travel_Rarely,Research & Development,21,3,2,0,Laboratory Technician,2,Married,2028,1,0,18,4,3,14,11
1211,37,0,Travel_Frequently,Sales,1,4,3,0,Sales Executive,4,Divorced,9525,1,0,14,3,2,6,3
1212,34,0,Travel_Rarely,Research & Development,19,3,2,1,Research Scientist,4,Married,2929,1,0,12,2,3,10,9
1213,23,1,Travel_Rarely,Sales,7,3,3,0,Sales Representative,4,Divorced,2275,1,1,21,2,3,3,2
1214,44,0,Travel_Rarely,Research & Development,2,3,3,1,Healthcare Representative,4,Married,7879,1,1,19,2,3,8,7
1215,35,0,Travel_Frequently,Research & Development,2,4,1,0,Research Scientist,4,Single,4930,0,1,14,3,4,5,4
1216,43,0,Travel_Rarely,Sales,2,3,4,0,Sales Executive,4,Married,7847,1,1,17,1,3,10,9
1217,24,0,Travel_Rarely,Research & Development,9,3,3,0,Research Scientist,3,Married,4401,1,0,16,4,3,5,3
1218,41,0,Travel_Rarely,Sales,6,3,4,0,Sales Executive,3,Single,9241,1,0,12,2,3,10,8
1219,29,0,Travel_Rarely,Research & Development,9,4,4,1,Laboratory Technician,3,Married,2974,9,0,17,3,3,5,3
1220,36,0,Travel_Rarely,Sales,2,4,3,1,Sales Representative,4,Single,4502,3,0,15,3,2,13,7
1221,45,0,Non-Travel,Research & Development,1,1,3,0,Healthcare Representative,3,Married,10748,3,0,23,4,2,23,15
1222,24,1,Travel_Rarely,Human Resources,22,1,4,0,Human Resources,3,Married,1555,1,0,11,3,3,1,0
1223,47,1,Travel_Frequently,Sales,9,3,3,0,Sales Executive,3,Married,12936,7,0,11,3,1,23,5
1224,26,0,Travel_Rarely,Research & Development,17,4,4,0,Laboratory Technician,3,Married,2305,1,0,15,3,4,3,2
1225,45,0,Travel_Rarely,Research & Development,28,2,4,1,Research Director,2,Single,16704,1,0,11,3,3,21,6
1226,32,0,Travel_Frequently,Research & Development,10,3,1,0,Research Scientist,3,Married,3433,6,0,13,1,2,5,2
1227,31,0,Travel_Rarely,Research & Development,2,4,2,0,Laboratory Technician,3,Married,3477,1,0,14,4,4,5,2
1228,41,0,Non-Travel,Human Resources,4,3,3,0,Human Resources,2,Married,6430,6,0,19,2,3,3,2
1229,40,0,Travel_Rarely,Research & Development,8,2,2,1,Manufacturing Director,1,Married,6516,2,1,16,2,3,1,0
1230,24,0,Travel_Rarely,Research & Development,29,1,2,0,Laboratory Technician,1,Divorced,3907,1,0,13,2,4,6,2
1231,46,0,Travel_Rarely,Research & Development,13,4,3,0,Healthcare Representative,2,Single,5562,6,0,14,4,3,10,7
1232,35,0,Travel_Rarely,Research & Development,27,4,4,0,Manufacturing Director,3,Married,6883,2,0,16,2,3,7,7
1233,30,0,Travel_Rarely,Research & Development,16,1,2,0,Research Scientist,4,Married,2862,1,0,12,2,2,10,0
1234,47,0,Non-Travel,Sales,2,4,3,0,Sales Executive,2,Married,4978,7,0,11,4,1,1,0
1235,46,0,Travel_Rarely,Sales,2,3,3,0,Sales Executive,4,Divorced,10368,4,1,12,2,2,10,6
1236,36,1,Travel_Rarely,Sales,13,5,2,0,Sales Executive,1,Divorced,6134,5,1,13,2,3,2,2
1237,32,1,Travel_Rarely,Sales,1,2,1,0,Sales Executive,2,Single,6735,6,0,15,2,3,0,0
1238,23,0,Travel_Rarely,Research & Development,4,1,3,1,Laboratory Technician,2,Single,3295,1,0,13,3,1,3,2
1239,31,0,Travel_Frequently,Research & Development,24,1,4,1,Manufacturing Director,4,Single,5238,2,0,20,4,2,5,4
1240,39,0,Non-Travel,Research & Development,1,3,4,0,Laboratory Technician,4,Married,6472,1,1,15,4,3,9,8
1241,32,0,Travel_Rarely,Sales,19,3,4,0,Sales Executive,3,Married,9610,3,0,13,3,1,4,3
1242,40,0,Travel_Rarely,Sales,7,4,2,0,Manager,2,Single,19833,1,0,14,2,2,21,8
1243,45,0,Travel_Rarely,Human Resources,4,3,3,1,Human Resources,3,Married,9756,4,0,21,3,4,5,0
1244,30,0,Travel_Frequently,Research & Development,2,4,4,1,Research Scientist,1,Single,4968,0,0,16,4,3,9,7
1245,24,0,Travel_Frequently,Human Resources,10,3,1,0,Human Resources,4,Married,2145,0,0,14,4,3,2,2
1246,30,1,Travel_Frequently,Human Resources,8,3,3,1,Human Resources,4,Divorced,2180,6,0,11,3,2,4,2
1247,31,0,Travel_Rarely,Sales,5,3,1,0,Sales Executive,3,Married,8346,1,0,19,3,3,5,2
1248,27,0,Travel_Rarely,Research & Development,8,3,3,1,Research Scientist,4,Single,3445,1,0,11,3,2,6,2
1249,29,1,Travel_Rarely,Sales,9,3,2,1,Sales Representative,2,Single,2760,1,0,13,3,3,2,2
1250,29,0,Travel_Frequently,Research & Development,1,3,4,0,Healthcare Representative,3,Single,6294,8,1,12,4,4,3,2
1251,30,0,Travel_Rarely,Sales,15,2,3,0,Sales Executive,1,Divorced,7140,2,0,11,1,3,7,7
1252,34,0,Travel_Rarely,Research & Development,2,4,4,0,Research Scientist,4,Married,2932,0,1,14,1,3,5,0
1253,33,0,Non-Travel,Sales,2,3,4,1,Sales Executive,2,Single,5147,8,0,15,4,2,11,7
1254,49,0,Travel_Rarely,Sales,11,4,4,1,Sales Executive,4,Single,4507,3,0,12,3,4,5,1
1255,33,1,Travel_Rarely,Sales,16,3,1,1,Sales Executive,1,Single,8564,2,1,20,3,2,0,0
1256,38,0,Travel_Frequently,Research & Development,2,2,3,1,Laboratory Technician,2,Married,2468,4,0,14,2,2,6,1
1257,31,1,Travel_Rarely,Sales,16,4,1,0,Sales Executive,3,Married,8161,2,0,13,1,3,1,0
1258,29,0,Travel_Rarely,Research & Development,4,3,4,1,Research Scientist,1,Divorced,2109,1,0,13,3,3,1,0
1259,30,0,Travel_Rarely,Research & Development,16,3,3,0,Healthcare Representative,3,Married,5294,3,0,16,3,3,7,0
1260,32,0,Non-Travel,Research & Development,5,4,2,0,Research Scientist,2,Single,2718,2,0,14,2,3,7,7
1261,38,0,Travel_Rarely,Research & Development,18,3,2,0,Healthcare Representative,4,Married,5811,3,1,16,3,3,1,0
1262,43,1,Travel_Frequently,Research & Development,17,3,3,0,Research Scientist,3,Married,2437,9,1,16,4,3,1,0
1263,42,0,Travel_Rarely,Research & Development,12,3,2,0,Laboratory Technician,2,Divorced,2766,8,0,22,2,2,5,3
1264,55,0,Travel_Rarely,Research & Development,2,3,3,0,Research Director,1,Married,19038,8,0,12,2,3,1,0
1265,33,0,Non-Travel,Research & Development,4,3,4,0,Research Scientist,2,Divorced,3055,5,0,15,4,2,9,8
1266,41,0,Travel_Rarely,Research & Development,9,4,3,0,Laboratory Technician,1,Divorced,2289,1,0,20,2,3,5,3
1267,34,0,Non-Travel,Sales,10,3,4,0,Sales Executive,3,Divorced,4001,1,1,14,3,3,15,14
1268,53,0,Non-Travel,Research & Development,1,4,1,1,Manufacturing Director,3,Married,12965,4,1,20,4,2,3,2
1269,43,0,Travel_Rarely,Human Resources,2,3,2,0,Human Resources,4,Single,3539,0,0,13,2,3,9,7
1270,34,0,Travel_Rarely,Sales,3,2,4,1,Sales Executive,4,Single,6029,5,0,12,1,3,2,2
1271,21,1,Travel_Rarely,Sales,7,1,2,0,Sales Representative,2,Single,2679,1,0,13,2,3,1,0
1272,38,0,Travel_Rarely,Research & Development,6,2,4,1,Laboratory Technician,3,Married,3702,1,0,11,2,3,5,4
1273,22,1,Travel_Rarely,Research & Development,8,1,3,1,Laboratory Technician,1,Married,2398,1,1,17,3,3,1,0
1274,31,0,Travel_Rarely,Sales,29,4,1,1,Sales Executive,4,Married,5468,1,0,14,1,3,12,7
1275,51,0,Travel_Rarely,Research & Development,3,3,1,1,Manager,3,Married,13116,2,0,11,4,3,2,2
1276,37,0,Travel_Rarely,Sales,9,2,2,0,Sales Executive,2,Married,4189,1,0,14,1,3,5,2
1277,46,0,Travel_Rarely,Research & Development,2,4,3,0,Research Director,4,Divorced,19328,7,1,17,3,3,2,1
1278,36,0,Travel_Rarely,Research & Development,10,3,4,0,Healthcare Representative,1,Married,8321,7,1,13,4,3,12,8
1279,44,1,Travel_Frequently,Research & Development,1,2,3,0,Research Scientist,2,Divorced,2342,1,1,12,3,2,5,3
1280,37,0,Travel_Rarely,Human Resources,8,2,3,0,Human Resources,2,Divorced,4071,2,0,13,3,2,10,0
1281,35,1,Travel_Rarely,Sales,27,3,3,0,Sales Executive,4,Single,5813,1,1,18,4,3,10,7
1282,33,0,Travel_Rarely,Research & Development,8,4,4,0,Research Scientist,1,Married,3143,6,0,19,2,3,10,8
1283,28,0,Travel_Rarely,Research & Development,1,3,3,0,Research Scientist,4,Married,2044,1,0,11,3,4,5,3
1284,39,0,Travel_Rarely,Research & Development,10,1,3,0,Research Director,3,Single,13464,7,0,21,3,3,4,3
1285,46,0,Non-Travel,Sales,26,2,2,0,Sales Executive,2,Single,7991,8,0,15,3,3,2,2
1286,40,0,Travel_Rarely,Research & Development,2,2,3,1,Laboratory Technician,1,Married,3377,4,0,17,4,2,4,3
1287,42,0,Travel_Rarely,Research & Development,13,3,2,0,Healthcare Representative,1,Married,5538,5,0,18,3,2,0,0
1288,35,0,Non-Travel,Research & Development,2,2,2,0,Manufacturing Director,4,Divorced,5762,2,0,14,3,3,7,7
1289,38,0,Non-Travel,Human Resources,2,3,1,0,Human Resources,2,Divorced,2592,5,0,13,4,3,11,10
1290,34,1,Travel_Frequently,Research & Development,9,4,4,0,Laboratory Technician,1,Married,5346,4,0,17,3,2,7,1
1291,37,1,Travel_Rarely,Research & Development,10,4,4,0,Manufacturing Director,1,Single,4213,1,0,15,2,1,10,3
1292,39,0,Travel_Frequently,Sales,20,3,3,0,Sales Executive,4,Divorced,4127,2,0,18,4,3,2,1
1293,43,0,Non-Travel,Research & Development,9,3,1,0,Research Scientist,3,Single,2438,4,0,13,3,2,3,2
1294,41,0,Travel_Rarely,Research & Development,5,3,2,0,Healthcare Representative,2,Single,6870,3,0,12,1,1,3,2
1295,41,0,Travel_Rarely,Sales,4,1,3,1,Sales Executive,3,Divorced,10447,0,1,13,4,4,22,14
1296,30,0,Travel_Rarely,Research & Development,10,3,1,1,Manufacturing Director,3,Single,9667,9,0,14,2,3,7,7
1297,26,1,Travel_Rarely,Human Resources,20,2,4,1,Human Resources,2,Married,2148,0,1,11,3,3,5,1
1298,46,1,Travel_Rarely,Research & Development,21,2,4,1,Healthcare Representative,2,Married,8926,4,0,22,4,4,9,7
1299,40,0,Travel_Rarely,Research & Development,1,3,3,1,Healthcare Representative,4,Divorced,6513,4,0,17,4,3,5,3
1300,34,0,Travel_Rarely,Sales,8,2,2,0,Sales Executive,3,Married,6799,1,0,21,3,3,10,8
1301,58,0,Non-Travel,Sales,2,3,2,0,Manager,2,Divorced,16291,4,0,22,4,2,16,9
1302,35,0,Travel_Rarely,Research & Development,23,4,2,0,Laboratory Technician,3,Married,2705,0,0,16,2,4,5,4
1303,47,0,Travel_Rarely,Research & Development,4,3,3,1,Manufacturing Director,2,Divorced,10333,8,1,12,3,3,22,11
1304,40,0,Travel_Rarely,Research & Development,12,3,2,1,Healthcare Representative,1,Divorced,4448,2,0,12,2,3,7,4
1305,54,0,Travel_Rarely,Research & Development,7,4,4,1,Research Scientist,4,Married,6854,4,0,15,2,2,7,1
1306,31,0,Travel_Frequently,Sales,7,4,1,1,Sales Executive,1,Married,9637,2,0,14,4,3,3,2
1307,28,0,Travel_Rarely,Research & Development,1,3,3,1,Research Scientist,1,Married,3591,1,0,25,3,3,3,2
1308,38,0,Travel_Rarely,Sales,2,4,2,1,Sales Representative,4,Married,5405,2,1,20,1,2,4,2
1309,26,0,Travel_Rarely,Sales,10,3,3,0,Sales Executive,4,Single,4684,1,0,13,1,3,5,3
1310,58,0,Travel_Frequently,Research & Development,15,4,1,0,Research Director,3,Married,15787,2,1,14,2,3,2,2
1311,18,0,Non-Travel,Research & Development,14,3,2,1,Research Scientist,3,Single,1514,1,0,16,3,1,0,0
1312,31,1,Travel_Rarely,Human Resources,18,5,4,0,Human Resources,1,Married,2956,0,0,17,3,3,1,0
1313,29,1,Travel_Rarely,Human Resources,13,3,1,0,Human Resources,1,Divorced,2335,4,1,15,4,3,2,2
1314,45,0,Non-Travel,Sales,2,4,3,1,Sales Executive,3,Married,5154,4,0,22,2,4,8,7
1315,36,0,Travel_Rarely,Research & Development,2,4,4,1,Research Scientist,2,Married,6962,4,1,22,4,3,1,0
1316,43,0,Travel_Frequently,Sales,2,4,1,0,Sales Executive,4,Married,5675,1,0,20,3,3,7,7
1317,27,0,Travel_Frequently,Research & Development,5,2,4,1,Laboratory Technician,4,Single,2379,0,1,14,3,2,5,4
1318,29,0,Travel_Frequently,Research & Development,20,1,4,0,Laboratory Technician,4,Married,3812,1,0,13,2,4,11,8
1319,32,0,Travel_Frequently,Sales,10,4,4,0,Sales Executive,4,Single,4648,8,0,13,3,4,0,0
1320,42,0,Non-Travel,Research & Development,10,4,3,0,Research Scientist,3,Married,2936,3,0,22,2,2,6,3
1321,47,0,Travel_Rarely,Research & Development,9,4,2,1,Laboratory Technician,3,Single,2105,4,0,12,3,3,2,2
1322,46,0,Travel_Rarely,Research & Development,2,2,4,0,Manufacturing Director,4,Divorced,8578,3,0,14,3,2,9,8
1323,28,0,Non-Travel,Human Resources,1,2,3,0,Human Resources,4,Divorced,2706,1,0,15,2,3,3,2
1324,29,0,Travel_Rarely,Research & Development,29,1,4,0,Healthcare Representative,3,Divorced,6384,8,0,17,4,3,7,0
1325,42,0,Travel_Rarely,Research & Development,8,3,4,0,Laboratory Technician,3,Single,3968,4,0,13,4,3,0,0
1326,32,1,Travel_Rarely,Sales,2,4,3,0,Sales Executive,2,Single,9907,7,1,12,3,2,2,2
1327,46,0,Travel_Rarely,Sales,3,3,1,1,Sales Executive,1,Divorced,13225,2,0,12,4,3,19,17
1328,27,0,Travel_Rarely,Sales,23,1,2,1,Sales Representative,3,Married,3540,1,0,21,4,3,9,8
1329,29,0,Travel_Rarely,Human Resources,6,1,4,0,Human Resources,2,Married,2804,1,0,11,4,3,1,0
1330,43,0,Travel_Rarely,Research & Development,6,3,1,1,Manager,3,Married,19392,7,0,13,4,3,16,12
1331,48,0,Travel_Rarely,Research & Development,10,3,4,0,Research Director,2,Married,19665,4,0,12,4,3,22,10
1332,29,1,Travel_Frequently,Research & Development,24,2,4,0,Research Scientist,4,Single,2439,1,1,24,2,2,1,0
1333,46,1,Travel_Rarely,Sales,10,3,3,1,Sales Executive,2,Married,7314,5,0,21,3,3,8,7
1334,27,0,Travel_Frequently,Research & Development,15,3,4,1,Research Scientist,1,Married,4774,0,0,19,4,2,7,6
1335,39,0,Travel_Rarely,Research & Development,19,4,4,0,Research Scientist,4,Divorced,3902,8,0,14,2,3,2,2
1336,55,0,Travel_Rarely,Research & Development,2,4,2,0,Research Scientist,4,Married,2662,8,0,20,2,4,5,2
1337,28,0,Travel_Rarely,Sales,3,3,2,1,Sales Representative,2,Married,2856,1,0,19,4,3,1,0
1338,30,1,Travel_Rarely,Sales,9,3,2,0,Sales Representative,4,Single,1081,1,0,13,3,2,1,0
1339,22,1,Travel_Rarely,Research & Development,7,1,4,0,Research Scientist,2,Single,2472,1,1,23,1,3,1,0
1340,36,0,Travel_Rarely,Sales,10,4,2,1,Sales Executive,3,Married,5673,1,1,13,1,3,10,9
1341,31,0,Travel_Rarely,Research & Development,20,3,2,0,Laboratory Technician,3,Divorced,4197,1,0,11,1,3,10,8
1342,34,0,Travel_Rarely,Sales,4,3,3,0,Sales Executive,4,Married,9713,2,1,13,4,3,5,3
1343,29,0,Travel_Rarely,Research & Development,7,3,4,0,Laboratory Technician,1,Single,2062,3,0,14,2,3,3,2
1344,37,0,Travel_Rarely,Research & Development,7,4,4,0,Research Scientist,1,Married,4284,5,1,22,3,3,5,3
1345,35,0,Travel_Rarely,Research & Development,16,2,4,1,Manufacturing Director,2,Married,4788,0,1,11,4,3,3,2
1346,45,0,Travel_Rarely,Research & Development,25,2,2,1,Manufacturing Director,4,Married,5906,0,0,13,4,2,9,8
1347,36,0,Travel_Frequently,Human Resources,2,1,2,0,Human Resources,4,Single,3886,1,0,21,4,2,10,1
1348,40,0,Travel_Rarely,Research & Development,1,4,1,0,Manager,1,Divorced,16823,2,0,11,1,3,19,7
1349,26,0,Travel_Rarely,Research & Development,1,2,2,1,Research Scientist,3,Married,2933,1,1,13,3,2,1,0
1350,27,0,Travel_Rarely,Sales,2,2,1,1,Sales Executive,3,Single,6500,0,0,14,2,2,8,7
1351,48,0,Travel_Frequently,Research & Development,22,3,4,1,Manager,4,Divorced,17174,3,0,11,2,3,22,17
1352,44,0,Travel_Rarely,Research & Development,1,4,2,0,Healthcare Representative,1,Married,5033,2,0,15,4,3,2,0
1353,34,1,Non-Travel,Research & Development,16,4,4,0,Research Scientist,1,Married,2307,1,1,23,2,3,5,2
1354,56,1,Travel_Rarely,Research & Development,24,2,1,0,Laboratory Technician,4,Single,2587,1,0,16,4,3,4,2
1355,36,0,Travel_Rarely,Sales,17,2,3,0,Sales Executive,2,Married,5507,2,0,16,3,1,4,2
1356,41,0,Travel_Rarely,Sales,8,3,3,1,Sales Executive,2,Married,4393,5,0,21,3,3,5,4
1357,42,0,Travel_Rarely,Research & Development,6,3,3,0,Research Director,1,Married,13348,9,0,13,2,4,13,7
1358,31,0,Travel_Rarely,Sales,10,2,3,1,Sales Executive,4,Divorced,6583,2,1,11,4,3,5,2
1359,34,0,Travel_Rarely,Sales,3,1,4,1,Sales Executive,4,Married,8103,3,1,12,3,2,4,2
1360,31,0,Travel_Rarely,Research & Development,4,3,1,1,Laboratory Technician,3,Divorced,3978,8,0,12,2,2,2,2
1361,26,0,Travel_Frequently,Research & Development,6,3,3,0,Laboratory Technician,4,Married,2544,0,0,18,1,3,7,7
1362,45,0,Travel_Frequently,Research & Development,1,4,2,0,Healthcare Representative,3,Single,5399,4,0,12,3,3,4,2
1363,33,0,Travel_Rarely,Sales,10,4,2,0,Sales Executive,3,Single,5487,1,0,14,2,2,10,4
1364,28,0,Travel_Frequently,Sales,1,2,3,0,Sales Executive,4,Married,6834,1,1,12,3,3,7,7
1365,29,1,Travel_Frequently,Sales,24,3,3,0,Sales Representative,1,Single,1091,1,0,17,4,3,1,0
1366,39,0,Non-Travel,Sales,21,4,1,1,Sales Executive,3,Married,5736,6,0,19,3,3,3,2
1367,27,0,Travel_Rarely,Research & Development,2,4,2,0,Research Scientist,2,Married,2226,1,0,11,3,2,5,3
1368,34,0,Travel_Frequently,Research & Development,22,4,3,0,Research Scientist,4,Married,5747,1,1,15,2,3,15,10
1369,28,1,Travel_Rarely,Sales,13,2,4,1,Sales Executive,3,Single,9854,3,1,11,4,3,2,0
1370,47,0,Non-Travel,Research & Development,14,4,3,0,Research Scientist,2,Married,5467,8,0,18,3,4,8,7
1371,56,0,Travel_Rarely,Sales,11,5,4,1,Sales Executive,1,Married,5380,4,0,16,3,3,0,0
1372,39,0,Travel_Rarely,Research & Development,9,2,1,0,Manufacturing Director,1,Married,5151,1,0,25,4,3,10,0
1373,38,0,Travel_Frequently,Research & Development,8,3,4,1,Research Scientist,2,Divorced,2133,1,1,16,3,3,20,11
1374,58,0,Travel_Rarely,Sales,21,3,4,1,Manager,4,Married,17875,4,1,13,3,2,1,0
1375,32,1,Travel_Frequently,Research & Development,5,2,1,1,Research Scientist,3,Single,2432,3,1,14,1,3,4,1
1376,38,0,Travel_Rarely,Research & Development,9,2,2,0,Research Scientist,4,Divorced,4771,2,0,19,4,4,5,2
1377,49,0,Travel_Frequently,Research & Development,2,1,2,0,Research Director,4,Married,19161,3,0,15,4,3,5,4
1378,42,0,Travel_Rarely,Sales,12,4,2,0,Sales Executive,4,Divorced,5087,3,1,12,3,3,0,0
1379,27,1,Travel_Frequently,Human Resources,22,3,1,1,Human Resources,2,Married,2863,1,0,12,1,3,1,0
1380,35,0,Travel_Rarely,Sales,18,4,2,0,Sales Executive,1,Married,5561,0,0,16,4,1,5,3
1381,28,0,Non-Travel,Research & Development,16,3,3,0,Research Scientist,3,Single,2144,1,0,14,3,2,5,3
1382,31,0,Non-Travel,Research & Development,3,2,3,0,Research Scientist,1,Divorced,3065,1,1,13,4,4,4,2
1383,36,0,Non-Travel,Research & Development,9,4,1,0,Laboratory Technician,2,Married,2810,1,0,22,2,3,5,4
1384,34,0,Travel_Rarely,Sales,1,3,1,0,Sales Executive,4,Single,9888,1,0,21,1,2,14,8
1385,34,0,Travel_Rarely,Sales,13,4,4,0,Sales Executive,3,Divorced,8628,1,0,18,3,2,8,7
1386,26,0,Travel_Rarely,Research & Development,1,3,3,0,Laboratory Technician,1,Single,2867,0,0,13,4,2,7,7
1387,29,0,Travel_Rarely,Research & Development,1,3,1,0,Healthcare Representative,1,Married,5373,0,0,12,1,2,5,3
1388,32,0,Non-Travel,Research & Development,15,4,3,1,Healthcare Representative,4,Divorced,6667,5,0,18,2,3,5,1
1389,31,0,Travel_Frequently,Research & Development,1,3,4,0,Research Scientist,1,Married,5003,1,0,21,2,3,10,8
1390,28,1,Travel_Rarely,Research & Development,17,3,3,0,Laboratory Technician,4,Divorced,2367,5,0,12,1,2,4,1
1391,38,0,Travel_Rarely,Sales,1,3,1,0,Sales Representative,1,Single,2858,4,0,14,1,2,1,0
1392,35,0,Travel_Rarely,Sales,7,4,3,1,Sales Executive,4,Married,5204,1,1,11,4,3,10,8
1393,27,0,Travel_Rarely,Sales,9,3,4,0,Sales Executive,4,Single,4105,1,0,14,1,3,7,7
1394,32,0,Travel_Rarely,Research & Development,5,4,4,0,Manufacturing Director,4,Single,9679,8,0,24,2,3,1,0
1395,31,1,Travel_Frequently,Sales,26,4,1,0,Sales Executive,4,Married,5617,1,1,11,3,3,10,7
1396,53,1,Travel_Rarely,Sales,24,4,1,0,Sales Executive,1,Single,10448,6,1,13,2,2,2,2
1397,54,0,Travel_Rarely,Research & Development,9,2,1,1,Research Scientist,3,Married,2897,3,0,11,3,2,4,3
1398,33,0,Travel_Frequently,Research & Development,7,2,4,0,Healthcare Representative,3,Divorced,5968,1,0,20,3,3,9,7
1399,43,0,Travel_Rarely,Research & Development,11,3,1,0,Healthcare Representative,3,Married,7510,1,0,17,2,3,10,9
1400,38,0,Travel_Frequently,Human Resources,1,4,4,0,Human Resources,2,Married,2991,0,1,11,2,3,6,2
1401,55,0,Travel_Rarely,Human Resources,26,4,3,0,Manager,2,Married,19636,4,1,18,1,3,10,9
1402,31,0,Travel_Rarely,Research & Development,2,1,4,1,Laboratory Technician,4,Divorced,1129,1,1,11,3,3,1,0
1403,39,0,Travel_Rarely,Sales,15,4,2,0,Sales Executive,1,Single,13341,0,0,12,1,3,20,8
1404,42,0,Non-Travel,Research & Development,23,2,4,0,Research Scientist,3,Single,4332,1,0,12,4,3,20,9
1405,31,0,Non-Travel,Research & Development,10,3,3,1,Research Director,3,Married,11031,4,0,20,3,4,11,7
1406,54,0,Travel_Rarely,Research & Development,10,3,3,1,Manufacturing Director,1,Single,4440,6,1,19,4,3,5,2
1407,24,0,Travel_Rarely,Research & Development,1,2,2,0,Healthcare Representative,3,Single,4617,1,0,12,2,2,4,3
1408,23,0,Travel_Rarely,Research & Development,12,2,4,0,Laboratory Technician,4,Single,2647,1,0,13,3,4,5,2
1409,40,0,Travel_Frequently,Research & Development,11,3,4,1,Laboratory Technician,3,Married,6323,1,0,11,1,4,10,9
1410,40,0,Travel_Rarely,Sales,2,2,2,1,Sales Executive,2,Married,5677,3,0,14,3,3,11,8
1411,25,0,Travel_Rarely,Human Resources,2,3,3,1,Human Resources,2,Married,2187,4,0,14,3,3,2,0
1412,30,0,Travel_Rarely,Research & Development,1,2,4,0,Laboratory Technician,2,Married,3748,1,0,13,3,2,12,8
1413,25,0,Travel_Rarely,Research & Development,2,1,4,0,Laboratory Technician,3,Divorced,3977,6,1,19,3,2,2,2
1414,47,0,Travel_Rarely,Research & Development,25,3,1,0,Healthcare Representative,3,Single,8633,2,0,23,2,3,17,14
1415,33,0,Non-Travel,Research & Development,1,2,2,0,Laboratory Technician,3,Divorced,2008,1,0,12,3,2,1,1
1416,38,0,Travel_Rarely,Sales,1,4,4,0,Sales Executive,2,Married,4440,0,0,15,1,3,15,13
1417,31,0,Travel_Rarely,Sales,2,2,1,0,Sales Representative,3,Married,3067,0,0,19,3,3,2,2
1418,38,0,Travel_Frequently,Research & Development,6,4,1,0,Manufacturing Director,3,Married,5321,2,0,11,4,3,8,3
1419,42,0,Travel_Rarely,Research & Development,18,4,4,0,Research Scientist,1,Divorced,5410,6,1,17,3,2,4,3
1420,41,0,Travel_Rarely,Research & Development,1,3,4,0,Research Scientist,4,Married,2782,3,0,22,1,3,5,3
